Future	future_infrastructure_compact_roof_paving_0006	Compact Roof Paving	Advanced automated societies could use compact bridge technology for paving roof systems.	robotic_construction_swarms,self_healing_civil_infrastructure
Ancient	ancient_security_cooperative_arsenal_basket_drilling_0006	Cooperative Arsenal Basket Drilling	Early communities used cooperative defense technology for drilling arsenal basket systems.	organized_warfare,atlatl_spear_throwers
Classical	classical_security_low_waste_naval_ram_mustering_0006	Low Waste Naval Ram Mustering	Complex states and cities used low waste armor technology for mustering naval ram systems.	organized_military_formations,military_field_medicine
Medieval	medieval_security_regulated_gatehouse_mustering_0006	Regulated Gatehouse Mustering	Guilds, courts, monasteries, and towns used regulated armor technology for mustering gatehouse systems.	cannons,castle_signal_beacons
Renaissance	renaissance_security_field_ready_arsenal_record_signaling_0006	Field Ready Arsenal Record Signaling	Workshops, merchants, navies, and scholars used field ready defense technology for signaling arsenal record systems.	naval_gunnery_tables,cannons
Industrial	industrial_security_high_throughput_mine_detector_ranging_0006	High Throughput Mine Detector Ranging	Factories, utilities, laboratories, and cities used high throughput security technology for ranging mine detector systems.	electric_arc_lighting,railway_signal_interlocking
Modern	modern_security_remote_bunker_fortification_0006	Remote Bunker Fortification	Networked institutions and automated systems used remote defense technology for fortification bunker systems.	cyber_threat_intelligence,cybersecurity_operations_centers
Future	future_security_remote_bunker_fortification_0006	Remote Bunker Fortification	Advanced automated societies could use remote defense technology for fortification bunker systems.	quantum_encryption,ai_model_auditing
Modern	modern_space_rapid_probe_launching_0006	Rapid Probe Launching	Networked institutions and automated systems used rapid space technology for launching probe systems.	satellite_technology,space_stations
Future	future_space_rapid_habitat_launching_0006	Rapid Habitat Launching	Advanced automated societies could use rapid orbital technology for launching habitat systems.	space_colonization,space_resource_refineries
Ancient	ancient_culture_remote_myth_cycle_singing_0006	Remote Myth Cycle Singing	Early communities used remote sculpture technology for singing myth cycle systems.	shamanism_animism,ochre_pigment_processing
Classical	classical_culture_regulated_museum_teaching_0006	Regulated Museum Teaching	Complex states and cities used regulated music technology for teaching museum systems.	theater_stage_machinery,glass_mosaic_tesserae
Medieval	medieval_culture_cooperative_museum_preservation_0006	Cooperative Museum Preservation	Guilds, courts, monasteries, and towns used cooperative music technology for preservation museum systems.	monastic_scriptoria,mechanical_bell_striking
Renaissance	renaissance_culture_high_throughput_museum_curation_0006	High Throughput Museum Curation	Workshops, merchants, navies, and scholars used high throughput music technology for curation museum systems.	printed_music_notation,public_art_academies
Industrial	industrial_culture_low_waste_museum_performance_0006	Low Waste Museum Performance	Factories, utilities, laboratories, and cities used low waste music technology for performance museum systems.	photographic_halftone_printing,newspaper_periodicals
Modern	modern_culture_seasonal_museum_notation_0006	Seasonal Museum Notation	Networked institutions and automated systems used seasonal music technology for notation museum systems.	streaming_music_platforms,social_media_content_moderation
Future	future_culture_seasonal_museum_notation_0006	Seasonal Museum Notation	Advanced automated societies could use seasonal music technology for notation museum systems.	ai_cultural_memory_archives,ai_personal_tutoring_companions
Ancient	ancient_agriculture_field_ready_dairy_breeding_0007	Field Ready Dairy Breeding	Early communities used field ready harvest technology for breeding dairy systems.	agriculture,pottery_storage_amphorae
Classical	classical_agriculture_large_scale_dairy_preservation_0007	Large Scale Dairy Preservation	Complex states and cities used large scale harvest technology for preservation dairy systems.	state_grain_price_controls,tax_accounting
Medieval	medieval_agriculture_compact_dairy_milling_0007	Compact Dairy Milling	Guilds, courts, monasteries, and towns used compact harvest technology for milling dairy systems.	crop_rotation_three_field,watermills
Renaissance	renaissance_agriculture_portable_dairy_testing_0007	Portable Dairy Testing	Workshops, merchants, navies, and scholars used portable harvest technology for testing dairy systems.	experimental_botany_gardens,chemical_recipe_books
Industrial	industrial_agriculture_redundant_tractor_proto_testing_0007	Redundant Tractor Proto Testing	Factories, utilities, laboratories, and cities used redundant grain technology for testing tractor proto systems.	chemical_fertilizers,industrial_canning_lines
Modern	modern_agriculture_high_throughput_dairy_watering_0007	High Throughput Dairy Watering	Networked institutions and automated systems used high throughput harvest technology for watering dairy systems.	gps_guided_logistics,satellite_remote_sensing
Future	future_agriculture_high_throughput_dairy_watering_0007	High Throughput Dairy Watering	Advanced automated societies could use high throughput harvest technology for watering dairy systems.	vertical_farming_megafarms,synthetic_food_bioreactors
Ancient	ancient_materials_low_waste_clay_binding_0007	Low Waste Clay Binding	Early communities used low waste textile technology for binding clay systems.	bronze_working,woodworking_basic
Classical	classical_materials_field_ready_ceramic_pipe_cutting_0007	Field Ready Ceramic Pipe Cutting	Complex states and cities used field ready textile technology for cutting ceramic pipe systems.	glassmaking,concrete
Medieval	medieval_materials_high_throughput_leather_boot_grinding_0007	High Throughput Leather Boot Grinding	Guilds, courts, monasteries, and towns used high throughput manufacturing technology for grinding leather boot systems.	advanced_metallurgy_medieval,fulling_mills
Renaissance	renaissance_materials_large_scale_velvet_cloth_lacquering_0007	Large Scale Velvet Cloth Lacquering	Workshops, merchants, navies, and scholars used large scale casting technology for lacquering velvet cloth systems.	chemical_assay_laboratories,standardized_typefounding
Industrial	industrial_materials_compact_glass_molding_0007	Compact Glass Molding	Factories, utilities, laboratories, and cities used compact composite technology for molding glass systems.	precision_machine_tools,bessemer_steel_conversion
Modern	modern_materials_regulated_glass_polishing_0007	Regulated Glass Polishing	Networked institutions and automated systems used regulated composite technology for polishing glass systems.	computer_aided_manufacturing_cam_systems,3d_printing_additive_manufacturing
Future	future_materials_regulated_glass_polishing_0007	Regulated Glass Polishing	Advanced automated societies could use regulated composite technology for polishing glass systems.	nanotechnology,quantum_materials_foundries
Ancient	ancient_energy_remote_hearth_firing_0007	Remote Hearth Firing	Early communities used remote fire technology for firing hearth systems.	charcoal_production,fire_control
Classical	classical_energy_regulated_hypocaust_pressing_0007	Regulated Hypocaust Pressing	Complex states and cities used regulated lamp technology for pressing hypocaust systems.	water_clock_timekeeping,public_bath_heating
Medieval	medieval_energy_cooperative_watermill_gearing_0007	Cooperative Watermill Gearing	Guilds, courts, monasteries, and towns used cooperative fuel technology for gearing watermill systems.	watermills,windmills
Renaissance	renaissance_energy_high_throughput_mine_pump_draining_0007	High Throughput Mine Pump Draining	Workshops, merchants, navies, and scholars used high throughput mill technology for draining mine pump systems.	clockwork_mechanisms,experimental_mining_assays
Industrial	industrial_energy_low_waste_steam_boiler_regulating_0007	Low Waste Steam Boiler Regulating	Factories, utilities, laboratories, and cities used low waste battery technology for regulating steam boiler systems.	steam_turbine_power_generation,electrical_grid_early_distribution
Modern	modern_energy_seasonal_fire_distribution_0007	Seasonal Fire Distribution	Networked institutions and automated systems used seasonal motor technology for distribution fire systems.	solar_photovoltaics,renewable_microgrids
Future	future_energy_seasonal_fire_distribution_0007	Seasonal Fire Distribution	Advanced automated societies could use seasonal motor technology for distribution fire systems.	fusion_power,space_based_solar_power
Ancient	ancient_transport_low_waste_pack_animal_portaging_0007	Low Waste Pack Animal Portaging	Early communities used low waste trail technology for portaging pack animal systems.	wheeled_vehicles,wooden_sledges
Classical	classical_transport_field_ready_bridge_stabling_0007	Field Ready Bridge Stabling	Complex states and cities used field ready transport technology for stabling bridge systems.	roads,harbor_customs_houses
Medieval	medieval_transport_high_throughput_harbor_crane_tolling_0007	High Throughput Harbor Crane Tolling	Guilds, courts, monasteries, and towns used high throughput logistics technology for tolling harbor crane systems.	compass,port_crane_harbor_works
Renaissance	renaissance_transport_large_scale_drydock_repairing_0007	Large Scale Drydock Repairing	Workshops, merchants, navies, and scholars used large scale ship technology for repairing drydock systems.	cartography,merchant_marine_registry
Industrial	industrial_transport_compact_locomotive_ticketing_0007	Compact Locomotive Ticketing	Factories, utilities, laboratories, and cities used compact road technology for ticketing locomotive systems.	railroads,internal_combustion_engine
Modern	modern_transport_regulated_ship_tracking_0007	Regulated Ship Tracking	Networked institutions and automated systems used regulated navigation technology for tracking ship systems.	gps_guided_logistics,ride_hailing_platforms
Future	future_transport_regulated_ship_tracking_0007	Regulated Ship Tracking	Advanced automated societies could use regulated navigation technology for tracking ship systems.	fusion_rockets,space_elevators
Ancient	ancient_computing_low_waste_seal_dating_0007	Low Waste Seal Dating	Early communities used low waste seal technology for dating seal systems.	writing,clay_tablet_receipts
Classical	classical_computing_field_ready_court_record_summarizing_0007	Field Ready Court Record Summarizing	Complex states and cities used field ready algorithm technology for summarizing court record systems.	libraries,court_transcript_scribes
Medieval	medieval_computing_high_throughput_merchant_ledger_filing_0007	High Throughput Merchant Ledger Filing	Guilds, courts, monasteries, and towns used high throughput table technology for filing merchant ledger systems.	universities,mechanical_clocks
Renaissance	renaissance_computing_large_scale_cipher_table_checking_0007	Large Scale Cipher Table Checking	Workshops, merchants, navies, and scholars used large scale data technology for checking cipher table systems.	mechanical_calculators_early,calculus_formalization
Industrial	industrial_computing_compact_time_clock_metering_0007	Compact Time Clock Metering	Factories, utilities, laboratories, and cities used compact table technology for metering time clock systems.	typewriter_office_workflows,scientific_management_time_studies
Modern	modern_computing_regulated_network_simulation_0007	Regulated Network Simulation	Networked institutions and automated systems used regulated data technology for simulation network systems.	internet,cloud_computing_distributed_systems
Future	future_computing_regulated_network_simulation_0007	Regulated Network Simulation	Advanced automated societies could use regulated data technology for simulation network systems.	quantum_computing,large_language_models
Ancient	ancient_media_seasonal_song_cycle_memorizing_0007	Seasonal Song Cycle Memorizing	Early communities used seasonal scroll technology for memorizing song cycle systems.	oral_tradition_storytelling,writing
Classical	classical_media_cooperative_news_notice_sealing_0007	Cooperative News Notice Sealing	Complex states and cities used cooperative communication technology for sealing news notice systems.	libraries,postal_relay_systems
Medieval	medieval_media_remote_legal_roll_reading_0007	Remote Legal Roll Reading	Guilds, courts, monasteries, and towns used remote postal technology for reading legal roll systems.	paper_making,monastic_scriptoria
Renaissance	renaissance_media_low_waste_scientific_plate_distributing_0007	Low Waste Scientific Plate Distributing	Workshops, merchants, navies, and scholars used low waste paper technology for distributing scientific plate systems.	printing_press,newspaper_periodicals
Industrial	industrial_media_regulated_wire_service_duplicating_0007	Regulated Wire Service Duplicating	Factories, utilities, laboratories, and cities used regulated communication technology for duplicating wire service systems.	telegraph,photographic_halftone_printing
Modern	modern_media_continuous_catalog_publishing_0007	Continuous Catalog Publishing	Networked institutions and automated systems used continuous paper technology for publishing catalog systems.	world_wide_web,social_media
Future	future_media_continuous_catalog_publishing_0007	Continuous Catalog Publishing	Advanced automated societies could use continuous paper technology for publishing catalog systems.	ai_personal_memory_systems,quantum_internet
Ancient	ancient_medicine_regulated_herb_bundle_binding_0007	Regulated Herb Bundle Binding	Early communities used regulated bone technology for binding herb bundle systems.	herbalism,primitive_surgery_trepanation
Classical	classical_medicine_high_throughput_drug_jar_isolating_0007	High Throughput Drug Jar Isolating	Complex states and cities used high throughput hospital technology for isolating drug jar systems.	pharmacopoeia,medical_case_notes
Medieval	medieval_medicine_low_waste_plague_house_washing_0007	Low Waste Plague House Washing	Guilds, courts, monasteries, and towns used low waste herbal technology for washing plague house systems.	hospitals_early,university_medical_studies
Renaissance	renaissance_medicine_compact_pharmacy_recipe_testing_0007	Compact Pharmacy Recipe Testing	Workshops, merchants, navies, and scholars used compact anatomy technology for testing pharmacy recipe systems.	anatomical_theater_design,chemical_recipe_books
Industrial	industrial_medicine_field_ready_surgical_lamp_monitoring_0007	Field Ready Surgical Lamp Monitoring	Factories, utilities, laboratories, and cities used field ready surgery technology for monitoring surgical lamp systems.	vaccination,public_health_laboratories
Modern	modern_medicine_cooperative_vaccine_triage_0007	Cooperative Vaccine Triage	Networked institutions and automated systems used cooperative medical technology for triage vaccine systems.	electronic_health_records,dna_sequencing
Future	future_medicine_cooperative_vaccine_triage_0007	Cooperative Vaccine Triage	Advanced automated societies could use cooperative medical technology for triage vaccine systems.	synthetic_biology,ai_clinical_care_networks
Ancient	ancient_science_cooperative_star_marker_forecasting_0007	Cooperative Star Marker Forecasting	Early communities used cooperative weight technology for forecasting star marker systems.	calendars,field_boundary_survey_stones
Classical	classical_science_low_waste_time_forecasting_0007	Low Waste Time Forecasting	Complex states and cities used low waste clock technology for forecasting time systems.	geometry,astrolabe_early
Medieval	medieval_science_regulated_time_classifying_0007	Regulated Time Classifying	Guilds, courts, monasteries, and towns used regulated clock technology for classifying time systems.	universities_research_curricula,astrolabe_quadrant
Renaissance	renaissance_science_field_ready_time_standardizing_0007	Field Ready Time Standardizing	Workshops, merchants, navies, and scholars used field ready clock technology for standardizing time systems.	scientific_method,telescope
Industrial	industrial_science_high_throughput_time_computing_0007	High Throughput Time Computing	Factories, utilities, laboratories, and cities used high throughput clock technology for computing time systems.	radioactivity_discovery,laboratory_diagnostic_medicine
Modern	modern_science_remote_time_sampling_0007	Remote Time Sampling	Networked institutions and automated systems used remote clock technology for sampling time systems.	cloud_data_warehouses,satellite_remote_sensing
Future	future_science_remote_time_sampling_0007	Remote Time Sampling	Advanced automated societies could use remote clock technology for sampling time systems.	ai_scientist_automated_discovery,quantum_sensors_high_precision_measurement
Ancient	ancient_governance_high_throughput_boundary_claim_assigning_0007	High Throughput Boundary Claim Assigning	Early communities used high throughput governance technology for assigning boundary claim systems.	taxation_and_tribute,census
Classical	classical_governance_compact_permit_auditing_0007	Compact Permit Auditing	Complex states and cities used compact governance technology for auditing permit systems.	bureaucracy,tax_accounting
Medieval	medieval_governance_field_ready_permit_reporting_0007	Field Ready Permit Reporting	Guilds, courts, monasteries, and towns used field ready governance technology for reporting permit systems.	market_town_charters,guilds
Renaissance	renaissance_governance_redundant_permit_coordination_0007	Redundant Permit Coordination	Workshops, merchants, navies, and scholars used redundant governance technology for coordination permit systems.	patent_systems,military_engineer_corps
Industrial	industrial_governance_large_scale_permit_credentialing_0007	Large Scale Permit Credentialing	Factories, utilities, laboratories, and cities used large scale governance technology for credentialing permit systems.	labor_unions_collective_bargaining,industrial_safety_codes
Modern	modern_governance_low_waste_permit_planning_0007	Low Waste Permit Planning	Networked institutions and automated systems used low waste governance technology for planning permit systems.	digital_identity_federation,cybersecurity_operations_centers
Future	future_governance_low_waste_permit_planning_0007	Low Waste Permit Planning	Advanced automated societies could use low waste governance technology for planning permit systems.	ai_governance_ethics_frameworks_robust,ai_treaty_verification_systems
Ancient	ancient_finance_cooperative_silver_weight_storing_0007	Cooperative Silver Weight Storing	Early communities used cooperative currency technology for storing silver weight systems.	barter,clay_tablet_receipts
Classical	classical_finance_low_waste_market_scale_auditing_0007	Low Waste Market Scale Auditing	Complex states and cities used low waste coin technology for auditing market scale systems.	currency,harbor_customs_houses
Medieval	medieval_finance_regulated_merchant_ledger_warehousing_0007	Regulated Merchant Ledger Warehousing	Guilds, courts, monasteries, and towns used regulated market technology for warehousing merchant ledger systems.	banking_early_forms,bills_of_exchange_early_finance
Renaissance	renaissance_finance_field_ready_bill_of_exchange_contracting_0007	Field Ready Bill Of Exchange Contracting	Workshops, merchants, navies, and scholars used field ready trade technology for contracting bill of exchange systems.	double_entry_bookkeeping,joint_stock_companies
Industrial	industrial_finance_high_throughput_account_exchange_0007	High Throughput Account Exchange	Factories, utilities, laboratories, and cities used high throughput market technology for exchange account systems.	telephone_directory_services,telegraph_news_tickers
Modern	modern_finance_remote_account_risk_scoring_0007	Remote Account Risk Scoring	Networked institutions and automated systems used remote market technology for risk scoring account systems.	digital_payment_wallets,blockchain_cryptocurrency
Future	future_finance_remote_account_risk_scoring_0007	Remote Account Risk Scoring	Advanced automated societies could use remote market technology for risk scoring account systems.	quantum_secured_financial_networks,ai_mediated_supply_negotiation
Ancient	ancient_infrastructure_redundant_street_drain_raising_0007	Redundant Street Drain Raising	Early communities used redundant bridge technology for raising street drain systems.	basic_shelter,irrigation_canals_local
Classical	classical_infrastructure_modular_cistern_roofing_0007	Modular Cistern Roofing	Complex states and cities used modular water technology for roofing cistern systems.	aqueducts,concrete
Medieval	medieval_infrastructure_portable_harbor_quay_dredging_0007	Portable Harbor Quay Dredging	Guilds, courts, monasteries, and towns used portable housing technology for dredging harbor quay systems.	gothic_architecture,municipal_fire_watch
Renaissance	renaissance_infrastructure_specialized_theater_floor_repairing_0007	Specialized Theater Floor Repairing	Workshops, merchants, navies, and scholars used specialized public_works technology for repairing theater floor systems.	military_engineer_corps,precision_map_engraving
Industrial	industrial_infrastructure_standardized_station_metering_0007	Standardized Station Metering	Factories, utilities, laboratories, and cities used standardized water technology for metering station systems.	urban_water_chlorination,urban_electric_subways
Modern	modern_infrastructure_large_scale_station_repair_0007	Large Scale Station Repair	Networked institutions and automated systems used large scale water technology for repair station systems.	digital_twin_infrastructure,internet_of_things_iot_ubiquitous_connectivity
Future	future_infrastructure_large_scale_station_repair_0007	Large Scale Station Repair	Advanced automated societies could use large scale water technology for repair station systems.	robotic_construction_swarms,self_healing_civil_infrastructure
Ancient	ancient_security_regulated_sling_mustering_0007	Regulated Sling Mustering	Early communities used regulated signal technology for mustering sling systems.	organized_warfare,atlatl_spear_throwers
Classical	classical_security_high_throughput_shield_wall_guarding_0007	High Throughput Shield Wall Guarding	Complex states and cities used high throughput fortification technology for guarding shield wall systems.	organized_military_formations,military_field_medicine
Medieval	medieval_security_low_waste_cannon_besieging_0007	Low Waste Cannon Besieging	Guilds, courts, monasteries, and towns used low waste security technology for besieging cannon systems.	cannons,castle_signal_beacons
Renaissance	renaissance_security_compact_musket_drill_supplying_0007	Compact Musket Drill Supplying	Workshops, merchants, navies, and scholars used compact naval technology for supplying musket drill systems.	naval_gunnery_tables,cannons
Industrial	industrial_security_field_ready_signal_lamp_hardening_0007	Field Ready Signal Lamp Hardening	Factories, utilities, laboratories, and cities used field ready signal technology for hardening signal lamp systems.	electric_arc_lighting,railway_signal_interlocking
Modern	modern_security_cooperative_signal_patrol_0007	Cooperative Signal Patrol	Networked institutions and automated systems used cooperative security technology for patrol signal systems.	cyber_threat_intelligence,cybersecurity_operations_centers
Future	future_security_cooperative_signal_patrol_0007	Cooperative Signal Patrol	Advanced automated societies could use cooperative security technology for patrol signal systems.	quantum_encryption,ai_model_auditing
Modern	modern_space_continuous_solar_array_navigating_0007	Continuous Solar Array Navigating	Networked institutions and automated systems used continuous mars technology for navigating solar array systems.	satellite_technology,space_stations
Future	future_space_continuous_telescope_shielding_0007	Continuous Telescope Shielding	Advanced automated societies could use continuous lunar technology for shielding telescope systems.	space_colonization,space_resource_refineries
Ancient	ancient_culture_cooperative_drum_offering_0007	Cooperative Drum Offering	Early communities used cooperative myth technology for offering drum systems.	shamanism_animism,ochre_pigment_processing
Classical	classical_culture_low_waste_drama_restoration_0007	Low Waste Drama Restoration	Complex states and cities used low waste storytelling technology for restoration drama systems.	theater_stage_machinery,glass_mosaic_tesserae
Medieval	medieval_culture_regulated_drama_curation_0007	Regulated Drama Curation	Guilds, courts, monasteries, and towns used regulated storytelling technology for curation drama systems.	monastic_scriptoria,mechanical_bell_striking
Renaissance	renaissance_culture_field_ready_drama_cataloging_0007	Field Ready Drama Cataloging	Workshops, merchants, navies, and scholars used field ready storytelling technology for cataloging drama systems.	printed_music_notation,public_art_academies
Industrial	industrial_culture_high_throughput_drama_reproduction_0007	High Throughput Drama Reproduction	Factories, utilities, laboratories, and cities used high throughput storytelling technology for reproduction drama systems.	photographic_halftone_printing,newspaper_periodicals
Modern	modern_culture_remote_drama_teaching_0007	Remote Drama Teaching	Networked institutions and automated systems used remote storytelling technology for teaching drama systems.	streaming_music_platforms,social_media_content_moderation
Future	future_culture_remote_drama_teaching_0007	Remote Drama Teaching	Advanced automated societies could use remote storytelling technology for teaching drama systems.	ai_cultural_memory_archives,ai_personal_tutoring_companions
Ancient	ancient_agriculture_compact_oilseed_distribution_0008	Compact Oilseed Distribution	Early communities used compact farm technology for distribution oilseed systems.	agriculture,pottery_storage_amphorae
Classical	classical_agriculture_redundant_oilseed_sorting_0008	Redundant Oilseed Sorting	Complex states and cities used redundant farm technology for sorting oilseed systems.	state_grain_price_controls,tax_accounting
Medieval	medieval_agriculture_large_scale_oilseed_testing_0008	Large Scale Oilseed Testing	Guilds, courts, monasteries, and towns used large scale farm technology for testing oilseed systems.	crop_rotation_three_field,watermills
Renaissance	renaissance_agriculture_modular_oilseed_storage_0008	Modular Oilseed Storage	Workshops, merchants, navies, and scholars used modular farm technology for storage oilseed systems.	experimental_botany_gardens,chemical_recipe_books
Industrial	industrial_agriculture_portable_flour_mill_canning_0008	Portable Flour Mill Canning	Factories, utilities, laboratories, and cities used portable food technology for canning flour mill systems.	chemical_fertilizers,industrial_canning_lines
Modern	modern_agriculture_field_ready_oilseed_preservation_0008	Field Ready Oilseed Preservation	Networked institutions and automated systems used field ready farm technology for preservation oilseed systems.	gps_guided_logistics,satellite_remote_sensing
Future	future_agriculture_field_ready_oilseed_preservation_0008	Field Ready Oilseed Preservation	Advanced automated societies could use field ready farm technology for preservation oilseed systems.	vertical_farming_megafarms,synthetic_food_bioreactors
Ancient	ancient_materials_high_throughput_basket_drying_0008	High Throughput Basket Drying	Early communities used high throughput basketry technology for drying basket systems.	bronze_working,woodworking_basic
Classical	classical_materials_compact_mosaic_tile_casting_0008	Compact Mosaic Tile Casting	Complex states and cities used compact bronze technology for casting mosaic tile systems.	glassmaking,concrete
Medieval	medieval_materials_field_ready_chain_link_glazing_0008	Field Ready Chain Link Glazing	Guilds, courts, monasteries, and towns used field ready steel technology for glazing chain link systems.	advanced_metallurgy_medieval,fulling_mills
Renaissance	renaissance_materials_redundant_paper_sheet_polishing_0008	Redundant Paper Sheet Polishing	Workshops, merchants, navies, and scholars used redundant textile technology for polishing paper sheet systems.	chemical_assay_laboratories,standardized_typefounding
Industrial	industrial_materials_large_scale_polymer_forging_0008	Large Scale Polymer Forging	Factories, utilities, laboratories, and cities used large scale tool technology for forging polymer systems.	precision_machine_tools,bessemer_steel_conversion
Modern	modern_materials_low_waste_polymer_annealing_0008	Low Waste Polymer Annealing	Networked institutions and automated systems used low waste tool technology for annealing polymer systems.	computer_aided_manufacturing_cam_systems,3d_printing_additive_manufacturing
Future	future_materials_low_waste_polymer_annealing_0008	Low Waste Polymer Annealing	Advanced automated societies could use low waste tool technology for annealing polymer systems.	nanotechnology,quantum_materials_foundries
Ancient	ancient_energy_cooperative_bellows_heating_0008	Cooperative Bellows Heating	Early communities used cooperative fire technology for heating bellows systems.	charcoal_production,fire_control
Classical	classical_energy_low_waste_bellows_heating_0008	Low Waste Bellows Heating	Complex states and cities used low waste water technology for heating bellows systems.	water_clock_timekeeping,public_bath_heating
Medieval	medieval_energy_regulated_bellows_drying_0008	Regulated Bellows Drying	Guilds, courts, monasteries, and towns used regulated water technology for drying bellows systems.	watermills,windmills
Renaissance	renaissance_energy_field_ready_forge_fire_smelting_0008	Field Ready Forge Fire Smelting	Workshops, merchants, navies, and scholars used field ready mill technology for smelting forge fire systems.	clockwork_mechanisms,experimental_mining_assays
Industrial	industrial_energy_high_throughput_lead_acid_battery_metering_0008	High Throughput Lead Acid Battery Metering	Factories, utilities, laboratories, and cities used high throughput electric technology for metering lead acid battery systems.	steam_turbine_power_generation,electrical_grid_early_distribution
Modern	modern_energy_remote_water_recovery_0008	Remote Water Recovery	Networked institutions and automated systems used remote motor technology for recovery water systems.	solar_photovoltaics,renewable_microgrids
Future	future_energy_remote_water_recovery_0008	Remote Water Recovery	Advanced automated societies could use remote motor technology for recovery water systems.	fusion_power,space_based_solar_power
Ancient	ancient_transport_high_throughput_causeway_marking_0008	High Throughput Causeway Marking	Early communities used high throughput road technology for marking causeway systems.	wheeled_vehicles,wooden_sledges
Classical	classical_transport_compact_ferry_routing_0008	Compact Ferry Routing	Complex states and cities used compact navigation technology for routing ferry systems.	roads,harbor_customs_houses
Medieval	medieval_transport_field_ready_wayhouse_repairing_0008	Field Ready Wayhouse Repairing	Guilds, courts, monasteries, and towns used field ready ship technology for repairing wayhouse systems.	compass,port_crane_harbor_works
Renaissance	renaissance_transport_redundant_cargo_manifest_loading_0008	Redundant Cargo Manifest Loading	Workshops, merchants, navies, and scholars used redundant road technology for loading cargo manifest systems.	cartography,merchant_marine_registry
Industrial	industrial_transport_large_scale_motor_bus_signaling_0008	Large Scale Motor Bus Signaling	Factories, utilities, laboratories, and cities used large scale rail technology for signaling motor bus systems.	railroads,internal_combustion_engine
Modern	modern_transport_low_waste_truck_packing_0008	Low Waste Truck Packing	Networked institutions and automated systems used low waste navigation technology for packing truck systems.	gps_guided_logistics,ride_hailing_platforms
Future	future_transport_low_waste_truck_packing_0008	Low Waste Truck Packing	Advanced automated societies could use low waste navigation technology for packing truck systems.	fusion_rockets,space_elevators
Ancient	ancient_computing_high_throughput_scribe_kit_matching_0008	High Throughput Scribe Kit Matching	Early communities used high throughput calendar technology for matching scribe kit systems.	writing,clay_tablet_receipts
Classical	classical_computing_compact_warehouse_receipt_tabulating_0008	Compact Warehouse Receipt Tabulating	Complex states and cities used compact table technology for tabulating warehouse receipt systems.	libraries,court_transcript_scribes
Medieval	medieval_computing_field_ready_scriptorium_index_dating_0008	Field Ready Scriptorium Index Dating	Guilds, courts, monasteries, and towns used field ready clock technology for dating scriptorium index systems.	universities,mechanical_clocks
Renaissance	renaissance_computing_redundant_book_catalog_indexing_0008	Redundant Book Catalog Indexing	Workshops, merchants, navies, and scholars used redundant clock technology for indexing book catalog systems.	mechanical_calculators_early,calculus_formalization
Industrial	industrial_computing_large_scale_factory_ticket_filing_0008	Large Scale Factory Ticket Filing	Factories, utilities, laboratories, and cities used large scale calculator technology for filing factory ticket systems.	typewriter_office_workflows,scientific_management_time_studies
Modern	modern_computing_low_waste_interface_orchestration_0008	Low Waste Interface Orchestration	Networked institutions and automated systems used low waste software technology for orchestration interface systems.	internet,cloud_computing_distributed_systems
Future	future_computing_low_waste_interface_orchestration_0008	Low Waste Interface Orchestration	Advanced automated societies could use low waste software technology for orchestration interface systems.	quantum_computing,large_language_models
Ancient	ancient_media_remote_drum_signal_teaching_0008	Remote Drum Signal Teaching	Early communities used remote scroll technology for teaching drum signal systems.	oral_tradition_storytelling,writing
Classical	classical_media_regulated_library_shelf_copying_0008	Regulated Library Shelf Copying	Complex states and cities used regulated scroll technology for copying library shelf systems.	libraries,postal_relay_systems
Medieval	medieval_media_cooperative_book_chain_preserving_0008	Cooperative Book Chain Preserving	Guilds, courts, monasteries, and towns used cooperative scriptorium technology for preserving book chain systems.	paper_making,monastic_scriptoria
Renaissance	renaissance_media_high_throughput_map_sheet_binding_0008	High Throughput Map Sheet Binding	Workshops, merchants, navies, and scholars used high throughput paper technology for binding map sheet systems.	printing_press,newspaper_periodicals
Industrial	industrial_media_low_waste_photograph_card_transmitting_0008	Low Waste Photograph Card Transmitting	Factories, utilities, laboratories, and cities used low waste telegraph technology for transmitting photograph card systems.	telegraph,photographic_halftone_printing
Modern	modern_media_seasonal_signal_translation_0008	Seasonal Signal Translation	Networked institutions and automated systems used seasonal library technology for translation signal systems.	world_wide_web,social_media
Future	future_media_seasonal_signal_translation_0008	Seasonal Signal Translation	Advanced automated societies could use seasonal library technology for translation signal systems.	ai_personal_memory_systems,quantum_internet
Ancient	ancient_medicine_low_waste_wash_basin_fumigating_0008	Low Waste Wash Basin Fumigating	Early communities used low waste wound technology for fumigating wash basin systems.	herbalism,primitive_surgery_trepanation
Classical	classical_medicine_field_ready_veterinary_splint_diagnosing_0008	Field Ready Veterinary Splint Diagnosing	Complex states and cities used field ready hospital technology for diagnosing veterinary splint systems.	pharmacopoeia,medical_case_notes
Medieval	medieval_medicine_high_throughput_bandage_roll_inspecting_0008	High Throughput Bandage Roll Inspecting	Guilds, courts, monasteries, and towns used high throughput quarantine technology for inspecting bandage roll systems.	hospitals_early,university_medical_studies
Renaissance	renaissance_medicine_large_scale_medical_casebook_illustrating_0008	Large Scale Medical Casebook Illustrating	Workshops, merchants, navies, and scholars used large scale anatomy technology for illustrating medical casebook systems.	anatomical_theater_design,chemical_recipe_books
